v1
-10.23977516
-10.23782092
-10.23394665
-10.23318485
-10.23133863
-10.2314922
-10.23060013
-10.22851949
-10.2242184
-10.22493545
-10.22834735
-10.22755275
-10.22729787
-10.22702376
-10.22585327
-10.22469163
-10.22817311
-10.23126119
-10.23396983
-10.23558441
-10.24095976
-10.24052072
-10.24253904
-10.24750511
-10.25013866
-10.25254321
-10.25821181
-10.26514271
-10.27137591
-10.27719613
-10.28691848
-10.29220552
-10.2949472
-10.29851871
-10.30721037
-10.31605133
-10.32450625
-10.33326013
-10.34194665
-10.34782181
-10.35174569
-10.35944156
-10.36375941
-10.36908502
-10.37208529
-10.37852024
-10.38023276
-10.38368107
-10.38671133
-10.3919992
-10.39558801
-10.39800728
-10.40052722
-10.40436334
-10.40419571
-10.403097
-10.40267318
-10.40335805
-10.4026188
-10.40389701
-10.40524144
-10.40648084
-10.40348599
-10.40564667
-10.39943666
-10.39376009
-10.39277259
-10.39277368
-10.38718682
-10.38804513
-10.38529359
-10.38469957
-10.38242312
-10.38011602
-10.37523494
-10.3655245
-10.35905836
-10.35385537
-10.34803846
-10.34040761
-10.33185597
-10.32500638
-10.31229464
-10.30459901
-10.29045678
-10.27293077
-10.25272434
-10.23571125
-10.21595713
-10.19615526
-10.18292664
-10.16716194
-10.15462233
-10.14120972
-10.12927265
-10.12423826
-10.11764007
-10.10910596
-10.10384969
-10.10303592
-10.10276046
-10.10063666
-10.09733742
-10.08928221
-10.08411541
-10.08078165
-10.07798498
-10.07352348
-10.06857035
-10.06285755
-10.05670337
-10.04969432
-10.04383468
-10.02913423
-10.01290036
-9.997799441
-9.981906933
-9.971312361
-9.963788248
-9.964288928
-9.963986066
-9.960592859
-9.956636198
-9.959753455
-9.965994982
-9.970998338
-9.971508124
-9.977731349
-9.982745608
-9.98965097
-9.999478478
-10.0040656
-10.00903793
-10.01576004
-10.01861651
-10.02406871
-10.02299668
-10.02110002
-10.01757405
-10.01255104
-10.00028419
-9.986303269
-9.976275369
-9.964290028
-9.952298345
-9.939698234
-9.931846584
-9.919418855
-9.906032568
-9.893022409
-9.88192896
-9.868365032
-9.849581004
-9.836717157
-9.823103935
-9.807175
-9.795124721
-9.781516794
-9.775384634
-9.761467823
-9.750313847
-9.744096418
-9.736484638
-9.735769276
-9.731205835
-9.729082727
-9.727666013
-9.728211277
-9.730685904
-9.734327727
-9.739741668
-9.744339456
-9.749804902
-9.759352266
-9.766411414
-9.776121464
-9.780234438
-9.78353266
-9.787973343
-9.795535608
-9.803021882
-9.812073089
-9.821618855
-9.833115316
-9.843112836
-9.846136669
-9.851605976
-9.859603358
-9.87117483
-9.88460636
-9.899124387
-9.912958417
-9.925007105
-9.935839898
-9.948359133
-9.956451277
-9.962150146
-9.966523345
-9.968824316
-9.968204783
-9.962227867
-9.95814064
-9.946380604
-9.935594197
-9.930969259
-9.922424151
-9.91840248
-9.909283679
-9.905127426
-9.8994889
-9.899258313
-9.896847474
-9.892979257
-9.892202423
-9.895000714
-9.899038893
-9.900462023
-9.902709547
-9.904983178
-9.908859865
-9.909974639
-9.91587884
-9.920399572
-9.930059405
-9.937942746
-9.947122727
-9.951257424
-9.958063371
-9.96753561
-9.97636539
-9.979660009
-9.97846689
-9.981519197
-9.986214029
-9.990057761
-10.0002837
-10.0037672
-10.01340864
-10.02648528
-10.03639911
-10.05081482
-10.05998436
-10.06490918
-10.06796308
-10.06915691
-10.07098057
-10.0721249
-10.07422868
-10.07940142
-10.0847143
-10.08700115
-10.09189909
-10.09380336
-10.09554015
-10.09491301
-10.09338652
-10.09478279
-10.09068721
-10.09027282
-10.08690739
-10.08545756
-10.08476086
-10.08551052
-10.08201052
-10.07536346
-10.06750165
-10.06546148
-10.06098586
-10.05843334
-10.05162404
-10.04596471
-10.03469625
-10.01810041
-10.00581797
-9.991258031
-9.972837355
-9.953559983
-9.93408543
-9.91768906
-9.901582302
-9.888622911
-9.876284093
-9.865752766
-9.855398101
-9.845646925
-9.840840861
-9.834695107
-9.827332027
-9.822387665
-9.814526496
-9.808667137
-9.80294263
-9.799659794
-9.793908002
-9.795182345
-9.792457355
-9.786412285
-9.782861459
-9.776817968
-9.77266449
-9.76555822
-9.761375226
-9.755257693
-9.752852236
-9.747860492
-9.746636517
-9.743157661
-9.736606988
-9.734740641
-9.733709293
-9.733847512
-9.731196151
-9.726303593
-9.721605383
-9.72373603
-9.72261963
-9.723093918
-9.723850278
-9.724329302
-9.722949653
-9.725243318
-9.726029442
-9.729581016
-9.733680739
-9.73249089
-9.731734253
-9.728080188
-9.725373645
-9.721988397
-9.723544133
-9.72225699
-9.721356919
-9.715950444
-9.715382062
-9.718979294
-9.71944221
-9.721014234
-9.723956093
-9.730391131
-9.738409643
-9.751573319
-9.764341338
-9.775477225
-9.786978674
-9.79359312
-9.799610473
-9.803064936
-9.809273332
-9.813785539
-9.815989222
-9.818154035
-9.818990199
-9.820279463
-9.825264197
-9.825539503
-9.824616395
-9.827225866
-9.82644068
-9.823520816
-9.821159301
-9.817893628
-9.814144681
-9.813344273
-9.811440423
-9.810976757
-9.813063799
-9.816229759
-9.817121602
-9.822558873
-9.825361309
-9.829365755
-9.835876735
-9.839529066
-9.843056551
-9.840941832
-9.831402538
-9.828280676
-9.822484423
-9.817512798
-9.812306907
-9.810422397
-9.809280095
-9.804344818
-9.795939649
-9.789349505
-9.783546418
-9.778054182
-9.77701227
-9.775422552
-9.777464197
-9.775569014
-9.773148032
-9.769808369
-9.769441687
-9.764526011
-9.763993856
-9.762639955
-9.760545766
-9.761559935
-9.756674066
-9.753655531
-9.748353775
-9.747225217
-9.747591918
-9.747959342
-9.749708527
-9.750955117
-9.747475583
-9.749496835
-9.75678147
-9.758489882
-9.755838228
-9.751947048
-9.749570094
-9.747376919
-9.740659458
-9.735488707
-9.735700171
-9.735123867
-9.734968792
-9.737118533
-9.735714758
-9.737193067
-9.739007413
-9.739315407
-9.738796213
-9.741852117
-9.740330803
-9.734987954
-9.727212428
-9.717849024
-9.711316287
-9.706226315
-9.70259118
-9.693314603
-9.688542112
-9.681269545
-9.68096575
-9.676406429
-9.674966003
-9.671617101
-9.673129388
-9.677132498
-9.685617421
-9.69059451
-9.697912938
-9.702902521
-9.707474457
-9.709052305
-9.708997043
-9.705316584
-9.703898552
-9.70505924
-9.708249215
-9.707374537
-9.70287288
-9.699634944
-9.701636299
-9.701167793
-9.706461813
-9.705067151
-9.7077312
-9.711706285
-9.717730458
-9.72243968
-9.726419753
-9.733747677
-9.738636017
-9.744716349
-9.752463472
-9.758345263
-9.768481761
-9.775398751
-9.780155993
-9.789045347
-9.790531292
-9.792546765
-9.788316147
-9.780243816
-9.775114141
-9.769522635
-9.761851471
-9.754145405
-9.749182459
-9.746067384
-9.744521592
-9.744693204
-9.743752417
-9.743258575
-9.74632068
-9.745255535
-9.749362698
-9.751910738
-9.761572669
-9.767858753
-9.778014846
-9.78888148
-9.799517768
-9.812298471
-9.821966383
-9.832955505
-9.837617566
-9.843083371
-9.844987385
-9.847743497
-9.850703506
-9.855271563
-9.861930424
-9.868904722
-9.872881251
-9.874052502
-9.874094424
-9.875799653
-9.877123788
-9.878163251
-9.876549818
-9.878618545
-9.882805454
-9.888367213
-9.895607932
-9.898760593
-9.904420784
-9.911895322
-9.922215528
-9.927559099
-9.931072441
-9.934660777
-9.940468269
-9.949697162
-9.959806655
-9.972718176
-9.983717894
-9.994717738
-10.0057547
-10.01497311
-10.03097956
-10.04215985
-10.05524567
-10.06610682
-10.08131557
-10.09438662
-10.10669938
-10.11345278
-10.12243005
-10.12517245
-10.13470781
-10.1417209
-10.14811395
-10.15604959
-10.16196879
-10.17373536
-10.18586747
-10.19465613
-10.20561388
-10.21691729
-10.22695365
-10.23371024
-10.23726839
-10.24121445
-10.24588824
-10.24797529
-10.25051246
-10.25311506
-10.25708505
-10.2575463
-10.25894804
-10.26495621
-10.26751282
-10.27280257
-10.27499448
-10.27273583
-10.26998984
-10.26707809
-10.26224632
-10.25590174
-10.25498754
-10.25030157
-10.24412537
-10.23308872
-10.22457241
-10.21819591
-10.2138122
-10.20394179
-10.19686056
-10.19039714
-10.18878708
-10.19262772
-10.18886214
-10.19006554
-10.19188384
-10.19520208
-10.20220259
-10.21018278
-10.21785852
-10.22123957
-10.22307235
-10.22200673
-10.22127122
-10.22353437
-10.22190184
-10.22522556
-10.22691351
-10.22790364
-10.22633534
-10.22564149
-10.22451509
-10.22621779
-10.22701692
-10.22459975
-10.22648648
-10.22309558
-10.21756097
-10.21019905
-10.20161524
-10.19317313
-10.179082
-10.16354295
-10.14798039
-10.13390896
-10.12289156
-10.11237124
-10.10120252
-10.09143448
-10.07708567
-10.06580259
-10.05040737
-10.03568161
-10.02945543
-10.01988421
-10.0101709
-10.00106772
-9.995930555
-9.993730978
-9.993168825
-9.988984905
-9.987078413
-9.98325637
-9.980969952
-9.978530911
-9.973821105
-9.975707155
-9.976799936
-9.979350064
-9.97948213
-9.979190272
-9.980922713
-9.97923732
-9.982853371
-9.986384533
-9.994732204
-10.00606695
-10.01966695
-10.02814491
-10.03753768
-10.04834842
-10.0522853
-10.05940845
-10.06318809
-10.06268231
-10.06462256
-10.06345607
-10.06489969
-10.06373185
-10.05718342
-10.04989372
-10.03685731
-10.03393637
-10.0256935
-10.02447442
-10.02313283
-10.02460942
-10.02698108
-10.02761898
-10.02677766
-10.02308987
-10.01843832
-10.00814766
-9.997954398
-9.988741677
-9.977734528
-9.968464032
-9.957609611
-9.947147
-9.937861242
-9.9304846
-9.919128601
-9.905912472
-9.893017913
-9.879399762
-9.864220383
-9.854280795
-9.843681992
-9.830556464
-9.819446743
-9.808983997
-9.800117732
-9.789799384
-9.783338324
-9.77609124
-9.771197019
-9.76766221
-9.767998587
-9.763954849
-9.759317489
-9.759890942
-9.758003126
-9.757440064
-9.757759482
-9.756700559
-9.755970779
-9.754389584
-9.755683786
-9.755655782
-9.759225787
-9.760202967
-9.758867666
-9.762004767
-9.760747425
-9.760678122
-9.76406185
-9.768334086
-9.773225852
-9.781747172
-9.787374877
-9.793132278
-9.795215807
-9.79992243
-9.811262735
-9.822314551
-9.829592967
-9.842038489
-9.851966878
-9.862674072
-9.870405869
-9.877350603
-9.887502828
-9.891483222
-9.901234758
-9.909364982
-9.916892257
-9.922625414
-9.930739878
-9.936420721
-9.945985522
-9.958204609
-9.981591841
-10.00419238
-10.02230121
-10.04414723
-10.06447788
-10.08316354
-10.10091949
-10.11427708
-10.12060184
-10.128033
-10.1300307
-10.12829146
-10.13038238
-10.13377111
-10.13940096
-10.14694358
-10.14990095
-10.1505853
-10.14838868
-10.14971684
-10.15558014
-10.15714648
-10.15905472
-10.1611261
-10.15825923
-10.15738976
-10.15775905
-10.15583183
-10.15569719
-10.15451145
-10.15827236
-10.16186613
-10.16056134
-10.15725584
-10.15681067
-10.15964289
-10.16028619
-10.16652476
-10.16095072
-10.16183167
-10.16546612
-10.16795329
-10.1698016
-10.17457937
-10.18105564
-10.18507251
-10.18698634
-10.18755536
-10.18464046
-10.1816637
-10.1814286
-10.18346003
-10.18207785
-10.18241797
-10.18750624
-10.18929662
-10.19399717
-10.19683281
-10.19834151
-10.20196343
-10.20774517
-10.21206105
-10.21580895
-10.21729951
-10.22125832
-10.22208617
-10.22249147
-10.22076544
-10.21774108
-10.21450741
-10.21011526
-10.21300145
-10.21074585
-10.21176245
-10.21343856
-10.21933335
-10.22723661
-10.23396494
-10.2412118
-10.24387011
-10.24607238
-10.24554087
-10.24024919
-10.23149835
-10.2217638
-10.2137916
-10.20784066
-10.20700075
-10.20464653
-10.1999773
-10.1930088
-10.19076795
-10.18932597
-10.18753038
-10.18448523
-10.18283335
-10.17949344
-10.17540201
-10.1709136
-10.16525852
-10.15978553
-10.15244413
-10.14561407
-10.13897123
-10.13186376
-10.12117821
-10.10914392
-10.0956541
-10.08400699
-10.0724825
-10.06184935
-10.05325964
-10.05150601
-10.04690096
-10.04675928
-10.04283655
-10.04049703
-10.03688427
-10.03724479
-10.03147179
-10.03258339
-10.02975492
-10.02677708
-10.02660069
-10.02654895
-10.02653669
-10.03506454
-10.03600073
-10.04363141
-10.04763012
-10.05829419
-10.06588231
-10.07548107
-10.0870257
-10.09530966
-10.10323097
-10.10765538
-10.11750423
-10.12146852
-10.12614853
-10.1309155
-10.13457126
-10.13794209
-10.14262622
-10.1426533
-10.1441853
-10.14929652
-10.15303233
-10.15355135
-10.15381859
-10.15747961
-10.16533447
-10.17345426
-10.18200213
-10.19057364
-10.19745701
-10.20677432
-10.21974436
-10.23200949
-10.24100502
-10.2529587
-10.25955506
-10.2634445
-10.26623347
-10.27135914
-10.27812799
-10.28563084
-10.29135222
-10.29217025
-10.29474169
-10.30325589
-10.31072226
-10.31522077
-10.32257613
-10.32605837
-10.33334544
-10.33619821
-10.34649879
-10.34814061
-10.35443816
-10.36091393
-10.36868627
-10.37697172
-10.38161933
-10.38044112
-10.38244275
-10.38635639
-10.3882358
-10.3926382
-10.39515384
-10.39322861
-10.39704832
-10.3965741
-10.39088126
-10.38096097
-10.37038573
-10.36275715
-10.35150664
-10.33748714
-10.32932378
-10.3254606
-10.31768494
-10.30923209
-10.30027034
-10.29464136
-10.29047678
-10.28469489
-10.28358355
-10.28426347
-10.28484204
-10.29167076
-10.2988591
-10.30994602
-10.32054934
-10.32862816
-10.33496403
-10.34045542
-10.3427256
-10.35099892
-10.35783636
-10.36766484
-10.38138321
-10.39088106
-10.39844135
-10.39753194
-10.39620685
-10.39711652
-10.39765769
-10.39678054
-10.39606818
-10.39934829
-10.403537
-10.40524899
-10.40964057
-10.4203719
-10.42856721
-10.43901887
-10.44888101
-10.46007141
-10.47199454
-10.48180284
-10.49556939
-10.50944599
-10.52889023
-10.54261256
-10.55862485
-10.57693082
-10.59391354
-10.61443087
-10.62774635
-10.64445741
-10.64987235
-10.65878394
-10.66346574
-10.67310689
-10.6871889
-10.698778
-10.71044113
-10.71458226
-10.72076963
-10.72655511
-10.7384893
-10.74884638
-10.75651262
-10.76181579
-10.76583877
-10.76899979
-10.76918333
-10.77303989
-10.77243116
-10.76965801
-10.76224575
-10.75623356
-10.7481629
-10.74092698
-10.73755967
-10.73061932
-10.72465817
-10.71677215
-10.71181658
-10.70203503
-10.69738498
-10.69016291
-10.67680829
-10.66953863
-10.66496514
-10.66359498
-10.66060733
-10.6611491
-10.65928512
-10.66273813
-10.670485
-10.67464693
-10.67872866
-10.68635241
-10.69425837
-10.70512069
-10.71314974
-10.72484072
-10.73471332
-10.74701794
-10.75675619
-10.76759468
-10.77497015
-10.78003165
-10.78351937
-10.78863491
-10.79376952
-10.79983449
-10.79918917
-10.80005035
-10.79949155
-10.79490251
-10.78861598
-10.78310549
-10.78324427
-10.78030825
-10.77956514
-10.77410989
-10.77082626
-10.7656192
-10.76415515
-10.7591614
-10.75409505
-10.75133806
-10.74825739
-10.75222426
-10.75851989
-10.76406433
-10.77026101
-10.772655
-10.77879093
-10.78262901
-10.78768774
-10.78935028
-10.79280081
-10.79182753
-10.79511567
-10.79216899
-10.78947795
-10.7861164
-10.78513755
-10.78588139
-10.78544815
-10.78779447
-10.7947807
-10.79700471
-10.80288898
-10.81119186
-10.82120368
-10.82796173
-10.84082468
-10.85100804
-10.86284689
-10.87091231
-10.87738882
-10.88619787
-10.88851808
-10.89804792
-10.90355385
-10.90538165
-10.91209326
-10.91188766
-10.91326349
-10.9178088
-10.92190658
-10.925025
-10.92728321
-10.93248374
-10.93651347
-10.94002871
-10.94767199
-10.94999785
-10.95346127
-10.95311929
-10.95878576
-10.96491604
-10.96575981
-10.97334108
-10.97693085
-10.97749345
-10.98102515
-10.9847461
-10.98978627
-10.99446812
-11.0013894
-11.00714561
-11.01331857
-11.01920463
-11.02511017
-11.03316181
-11.03737531
-11.04493965
-11.04694272
-11.05049799
-11.05266474
-11.05384954
-11.05346733
-11.05480004
-11.0604452
-11.06562247
-11.07099257
-11.07235631
-11.07114905
-11.07429777
-11.07455032
-11.08163351
-11.09008842
-11.09536466
-11.09902901
-11.1062668
-11.1123648
-11.11831597
-11.11816703
-11.11769686
-11.11558718
-11.11318283
-11.10958044
-11.11228206
-11.11102455
-11.11123717
-11.11156623
-11.11332139
-11.1156557
-11.1133619
-11.10771898
-11.10101021
-11.08963912
-11.08369939
-11.07935998
-11.07623234
-11.07809299
-11.07537296
-11.0702517
-11.07045513
-11.07250144
-11.07298901
-11.07455224
-11.07471673
-11.06922148
-11.06235362
-11.05511764
-11.04863254
-11.04359587
-11.03818254
-11.03082249
-11.02388555
-11.01468768
-11.009893
-11.00880957
-11.00855884
-11.01755123
-11.0235368
-11.02940609
-11.03628924
-11.03931581
-11.03771161
-11.03789168
-11.03408102
-11.0336172
-11.02949181
-11.02467325
-11.02441797
-11.0189111
-11.01711792
-11.01725144
-11.00974353
-11.00585872
-10.99851966
-10.99050994
-10.98455608
-10.98250083
-10.97868359
-10.97525822
-10.97624679
-10.97824737
-10.98333002
-10.98379248
-10.98772094
-10.9937051
-11.00351754
-11.00664297
-11.01564068
-11.01768805
-11.02347495
-11.02821643
-11.03036882
-11.03575893
-11.04519645
-11.05175602
-11.06196214
-11.07126836
-11.07920388
-11.08921708
-11.09845479
-11.10734627
-11.11013035
-11.1180561
-11.12817114
-11.13492775
-11.14622451
-11.1601281
-11.17476861
-11.18866366
-11.20328638
-11.21493676
-11.22545124
-11.23167534
-11.24140996
-11.24816536
-11.24790812
-11.25120312
-11.25367454
-11.25745805
-11.25665334
-11.2557442
-11.25314776
-11.25143705
-11.25436438
-11.25419255
-11.25313146
-11.25061626
-11.2484107
-11.24806527
-11.24885854
-11.25099165
-11.25221344
-11.25381417
-11.2548835
-11.26522155
-11.27557855
-11.28583702
-11.29816082
-11.3017905
-11.30209546
-11.30297967
-11.30276926
-11.29560455
-11.29480007
-11.29276771
-11.29284735
-11.29356976
-11.29471802
-11.2919332
-11.29879115
-11.30650753
-11.31156765
-11.31755306
-11.32489071
-11.32870671
-11.33018821
-11.32836961
-11.33022892
-11.33099742
-11.33367186
-11.34052371
-11.34432015
-11.34750378
-11.34957152
-11.34891475
-11.34879552
-11.34533145
-11.33964803
-11.33547518
-11.33215473
-11.32605963
-11.32035289
-11.31319155
-11.30620544
-11.30011013
-11.29235353
-11.28329892
-11.28026079
-11.27351105
-11.27557132
-11.27035435
-11.27319907
-11.2715376
-11.26915382
-11.26709146
-11.26706698
-11.26401166
-11.25409077
-11.24992294
-11.24863806
-11.25365533
-11.25400305
-11.25598691
-11.25637716
-11.25451027
-11.25435807
-11.25524524
-11.26075796
-11.25941627
-11.25568283
-11.25208775
-11.24410078
-11.23126209
-11.21853873
-11.20414604
-11.1910963
-11.17574481
-11.16092648
-11.15278414
-11.15156991
-11.1475347
-11.13980785
-11.13362219
-11.12910713
-11.12298568
-11.11680503
-11.11204996
-11.10732159
-11.10222491
-11.09836391
-11.0976042
-11.09754585
-11.09951017
-11.10616788
-11.11132121
-11.11774337
-11.11869061
-11.12203579
-11.12481784
-11.12792686
-11.13503512
-11.14151589
-11.14445614
-11.15903541
-11.17188966
-11.18234093
-11.19518477
-11.20883583
-11.2224271
-11.22904226
-11.23558391
-11.23894478
-11.24295029
-11.25143147
-11.25817649
-11.26730602
-11.28013307
-11.2856161
-11.28739421
-11.28164072
-11.27814432
-11.27234246
-11.2696282
-11.26893986
-11.27219368
-11.27144047
-11.27311565
-11.27078622
-11.27064767
-11.27357221
-11.27972716
-11.27750946
-11.27618594
-11.27762912
-11.27431142
-11.26981542
-11.26976441
-11.27101124
-11.27051299
-11.2724728
-11.27476265
